Date,id,Gazole,SP95,SP98,E10,E85,GPLc,ID,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type,Enseigne
2024-02-03,18400004,1.789,1.849,1.869,0.0,0.0,0.0,18400004,Carrefour Market,4699600.0,224900.0,18400,Rue Jean Moulin,SAINT-FLORENT-SUR-CHER,grande_marque,Carrefour
2024-04-14,74700001,1.789,1.961,1.999,1.916,0.0,0.0,74700001,Carrefour,4595300.0,662900.0,74700,1751 Avenue de Genève,SALLANCHES,grande_marque,Carrefour
2024-07-14,72360002,1.71,0.0,1.905,1.795,0.0,0.0,72360002,Carrefour,4776200.0,27500.0,72360,33 avenue du 14 juillet,Mayet,grande_marque,Carrefour
2024-01-06,51100002,1.739,1.799,1.824,0.0,0.0,0.0,51100002,Carrefour Market,4926584.0,403950.0,51100,47 Rue Gosset,Reims,grande_marque,Carrefour
2024-03-08,25320001,1.774,1.844,1.883,0.0,0.0,0.0,25320001,Carrefour Contact,4718800.0,591200.0,25320,2 RUE DU CENTRE,MONTFERRAND-LE-CHâTEAU,grande_marque,Carrefour
2024-05-23,82410003,1.696,0.0,1.999,1.869,0.0,0.0,82410003,Carrefour Contact,4404900.0,146300.0,82410,8 RUE DU MARCHE,Saint-Étienne-de-Tulmont,grande_marque,Carrefour
2024-02-11,59160002,1.759,0.0,1.859,1.765,0.919,0.955,59160002,Carrefour,5064911.7244,297929.612072,59160,130 RUE DU GRAND BUT,LOMME,grande_marque,Carrefour
2024-07-02,69420001,1.741,1.868,1.919,0.0,0.0,0.0,69420001,Carrefour Market,4545700.0,475700.0,69420,RN 86 La Maladière,CONDRIEU,grande_marque,Carrefour
2024-07-27,77370001,1.721,0.0,1.879,1.799,0.828,0.0,77370001,Carrefour Market,4855809.4704,302534.519556,77370,Avenue de Verdun,NANGIS,grande_marque,Carrefour
2024-05-18,8300001,1.699,0.0,1.972,1.853,0.0,0.0,8300001,Carrefour,4951100.0,436800.0,8300,ZONE DE L'ETOILE,Rethel,grande_marque,Carrefour
2024-08-09,77508002,1.695,1.837,1.884,1.783,0.875,0.0,77508002,Carrefour,4894400.0,268100.0,77410,Route Nationale 3,CLAYE-SOUILLY,grande_marque,Carrefour
2024-05-20,76140001,1.714,0.0,1.95,1.865,0.92,0.0,76140001,Carrefour Market,4942700.0,106300.0,76140,Avenue Jean-Jaurès,LE PETIT-QUEVILLY,grande_marque,Carrefour
2024-01-25,84810002,1.759,1.849,0.0,1.819,0.0,0.0,84810002,Carrefour Contact,4409204.53,502966.13,84810,avenue Majoral Jouve,aubignan,grande_marque,Carrefour
2024-01-04,8700001,1.729,1.799,1.869,0.0,0.0,0.0,8700001,Carrefour Market,4981889.0,474094.0,8700,Rue Parmentier,NOUZONVILLE,grande_marque,Carrefour
2024-03-02,69210008,1.777,0.0,1.907,1.817,0.999,0.0,69210008,Carrefour Market,4584200.0,460700.0,69210,RUE CLAUDE TERRASSE,L'Arbresle,grande_marque,Carrefour
2024-02-04,25420006,1.799,0.0,1.89,1.799,0.0,0.0,25420006,Carrefour Contact,4747453.7741827,672954.97381,25420,grande rue,Dampierre-sur-le-Doubs,grande_marque,Carrefour
2024-02-19,65170002,1.841,1.891,1.921,0.0,0.0,0.0,65170002,Carrefour Market,4282800.0,33300.0,65170,ROUTE DE VIELLE AURE,Bourisp,grande_marque,Carrefour
2024-01-01,1000001,1.759,1.807,1.825,1.778,0.944,0.0,1000001,Carrefour Market,4620100.0,519800.0,1000,596 AVENUE DE TREVOUX,SAINT-DENIS-LèS-BOURG,grande_marque,Carrefour
2024-02-27,33950002,1.82,1.85,1.89,0.0,0.0,0.0,33950002,Carrefour Contact,4479034.0,-114618.0,33950,5 Avenue de la Presqu'Île,Lège-Cap-Ferret,grande_marque,Carrefour
2024-04-14,2270001,1.829,0.0,1.999,1.899,1.038,0.0,2270001,Carrefour Contact,4968900.0,362200.0,2270,2 AVENUE DE LA LIBERATION,Crécy-sur-Serre,grande_marque,Carrefour
2024-01-22,23600001,1.739,1.829,1.859,0.0,0.0,0.0,23600001,Carrefour Market,4635000.0,221500.0,23600,avenue de bourbonnais,BOUSSAC,grande_marque,Carrefour
2024-03-26,45560001,1.749,0.0,1.919,1.833,0.859,0.0,45560001,Carrefour Market,4788155.0,195230.0,45560,RUE DU CHALET,Saint-Denis-en-Val,grande_marque,Carrefour
2024-06-26,60500008,1.699,1.869,1.979,0.0,0.0,0.0,60500008,Carrefour Market,4920200.0,246300.0,60500,Allée de l'Europe,Chantilly,grande_marque,Carrefour
2024-06-04,62215006,1.679,1.869,1.899,0.0,0.0,0.0,62215006,Carrefour Contact,5097854.1402708,204248.54466965,62215,PLACE DE GENERAL DE GAULLE,Oye-Plage,grande_marque,Carrefour
2024-06-26,33500001,1.656,1.849,1.862,1.797,0.739,0.0,33500001,Carrefour,4490100.0,-21800.0,33500,ROUTE DE CASTILLON,LIBOURNE,grande_marque,Carrefour
2024-06-08,11120002,1.619,0.0,1.916,1.762,0.0,0.0,11120002,Carrefour Contact,4320367.93,276496.97,11200,RN 113 AVENUE MARECHAL GALLIENI,Lézignan-Corbières,grande_marque,Carrefour
2024-03-18,28260003,1.779,1.883,0.0,0.0,0.0,0.0,28260003,Carrefour Market,4885967.0,142303.0,28260,Route d'Anet,Saussay,grande_marque,Carrefour
2024-03-03,38790003,1.758,0.0,1.945,1.875,0.0,0.0,38790003,Carrefour Contact,4559700.0,509500.0,38790,2 chemin de grange neuve,diemoz,grande_marque,Carrefour
2024-04-25,8800004,1.771,1.951,2.013,0.0,0.0,0.0,8800004,Carrefour Contact,4988500.0,473900.0,8800,ROUTE DE BOGNY,MONTHERMé,grande_marque,Carrefour
2024-03-08,80320001,1.77,0.0,1.945,1.846,0.0,0.0,80320001,Carrefour Market,4981593.0,280259.0,80320,34 RUE ROGER SALENGRO,CHAULNES,grande_marque,Carrefour
2024-02-15,34230002,1.779,0.0,1.889,1.789,0.0,0.0,34230002,Carrefour Market,4353500.0,345300.0,34230,zae la barthe bp6 la carnuse,paulhan,grande_marque,Carrefour
2024-05-30,31310002,1.679,0.0,1.928,1.837,0.878,0.0,31310002,Carrefour Contact,4320100.0,122700.0,31310,Avenue des Pyrénées,MONTESQUIEU-VOLVESTRE,grande_marque,Carrefour
2024-01-26,71700001,1.784,1.851,0.0,1.817,0.0,0.0,71700001,Carrefour Market,4656600.0,490200.0,71700,AVENUE DE LA RESISTANCE,TOURNUS,grande_marque,Carrefour
2024-04-13,59240002,1.759,1.899,1.965,0.0,0.0,0.0,59240002,Carrefour Market,5105000.0,241400.0,59240,Boulevard de l'Europe,DUNKERQUE,grande_marque,Carrefour
2024-07-19,60500008,1.719,0.0,1.919,0.0,0.0,0.0,60500008,Carrefour Market,4920200.0,246300.0,60500,Allée de l'Europe,Chantilly,grande_marque,Carrefour
2024-01-28,2300009,1.766,1.798,1.828,0.0,0.0,0.0,2300009,Carrefour Contact,4951975.29,314929.08,2300,24 rue du point du jour,Blérancourt,grande_marque,Carrefour
2024-04-06,42430001,1.75,1.915,0.0,0.0,0.979,0.0,42430001,Carrefour Contact,4591500.0,384400.0,42430,160 rue du pont de combre,Saint-Just-en-Chevalet,grande_marque,Carrefour
2024-06-29,8110001,1.699,1.889,1.899,0.0,0.0,0.0,8110001,Carrefour Market,4962000.0,519100.0,8110,route nationale,Blagny,grande_marque,Carrefour
2024-07-08,56850004,1.689,0.0,1.859,1.769,0.739,0.0,56850004,Carrefour Contact,4781518.747966,-334291.54336,56850,2 Avenue Simone Veil,Caudan,grande_marque,Carrefour
2024-06-17,59193003,1.625,0.0,1.835,1.745,0.0,0.0,59193003,Carrefour Market,5067715.97,284638.16,59193,Rue d'Armentières,Erquinghem-Lys,grande_marque,Carrefour
2024-03-21,86380002,1.799,0.0,1.999,1.859,0.0,0.0,86380002,Carrefour Contact,4673051.46,30673.72,86380,15 RUE MARIE CURIE,Vendeuvre-du-Poitou,grande_marque,Carrefour
2024-02-29,3000001,1.809,1.869,0.0,1.829,0.0,0.0,3000001,Carrefour,4654100.0,334400.0,3000,169 ROUTE DE LYON,MOULINS,grande_marque,Carrefour
2024-03-27,33200001,1.769,0.0,0.0,1.856,0.945,0.0,33200001,Carrefour Market,4486000.0,-63400.0,33200,493 Avenue du Maréchal de Lattre de Tassigny,BORDEAUX CAUDERAN,grande_marque,Carrefour
2024-08-06,74520010,1.699,0.0,1.899,1.815,0.0,0.0,74520010,Carrefour Market,4610800.0,596900.0,74520,37 chemin des artisans,Valleiry,grande_marque,Carrefour
2024-04-30,78885001,1.749,1.968,1.998,1.892,0.0,0.0,78885001,Carrefour,4878600.0,204300.0,78180,PLACE JOEL LE THEULE,MONTIGNY-LE-BRETONNEUX,grande_marque,Carrefour
2024-04-22,61430002,1.749,1.949,1.999,0.0,0.0,0.0,61430002,Carrefour Contact,4880600.0,-50000.0,61430,la coquerie,Athis-de-l'Orne,grande_marque,Carrefour
2024-02-11,50000006,1.779,1.829,0.0,0.0,0.0,0.0,50000006,Carrefour Contact,4916281.0,-112662.0,50000, Rue de la Gare,RAMPAN,grande_marque,Carrefour
2024-03-08,14390001,1.788,1.889,1.934,0.0,0.0,0.0,14390001,Carrefour Market,4928814.0,-12678.0,14390,RD 400,CABOURG,grande_marque,Carrefour
2024-05-10,80410004,1.716,1.94,1.989,0.0,0.0,0.0,80410004,Carrefour Contact,5018162.531,149398.555,80410,184 RUE DU MARECHAL FOCH,Cayeux-sur-Mer,grande_marque,Carrefour
2024-07-10,36100001,1.731,1.856,1.91,0.0,0.0,0.0,36100001,Carrefour Market,4694210.0,198786.0,36100,59 Rue Haute Saint-Paterne,Issoudun,grande_marque,Carrefour
2024-04-20,35301001,1.759,0.0,1.999,1.898,0.0,0.846,35301001,Carrefour,4834759.0,-118229.0,35300,39 Boulevard de Groslay,FOUGèRES,grande_marque,Carrefour
2024-08-04,77150002,1.705,1.859,1.898,1.788,0.889,0.0,77150002,Carrefour,4885300.0,258400.0,77420,Avenue des Pyramides,CHAMPS-SUR-MARNE,grande_marque,Carrefour
2024-08-05,9110003,1.714,0.0,1.905,1.831,0.0,0.0,9110003,Carrefour Contact,4274423.17,178556.73,9110,ZA N20 ALLEE DU BOIS DES ESQUERS,PERLES ET CASTELET,grande_marque,Carrefour
2024-06-23,47120001,1.729,1.839,1.899,0.0,0.0,0.0,47120001,Carrefour Contact,4468000.0,19200.0,47120,ROUTE DE SAINTE FOY LA GRANDE,DURAS,grande_marque,Carrefour
2024-07-06,76430004,1.712,1.829,1.872,0.0,0.0,0.0,76430004,Carrefour Market,4952535.29936,36511.2606713,76430,Rue du MAILLON,SAINT-ROMAIN-DE-COLBOSC,grande_marque,Carrefour
2024-07-30,30130003,1.64,0.0,1.853,1.759,0.0,0.0,30130003,Carrefour Market,4424700.0,464400.0,30130,1573 Avenue du Général de Gaulle,PONT-SAINT-ESPRIT,grande_marque,Carrefour
2024-07-02,94430003,1.747,1.86,1.915,1.79,0.893,0.886,94430003,Carrefour,4879300.0,255400.0,94490,85 Route de Provins Cc Pincevent,Ormesson-sur-Marne,grande_marque,Carrefour
2024-02-03,84320001,1.795,0.0,1.875,1.789,0.0,0.0,84320001,Carrefour Market,4400506.0,493210.0,84320,515 Route de Carpentras,ENTRAIGUES-SUR-LA-SORGUE,grande_marque,Carrefour
2024-05-16,94460001,1.843,0.0,2.088,1.979,0.0,0.0,94460001,Carrefour Market,4874926.0,245465.0,94460,44 rue Sablonnière,Valenton,grande_marque,Carrefour
2024-07-20,50000001,1.69,0.0,1.868,1.788,0.894,0.0,50000001,Carrefour Market,4910800.0,-107100.0,50000,route de vire,Saint-Lô,grande_marque,Carrefour
2024-01-02,13220003,1.687,1.794,1.848,1.752,0.0,0.921,13220003,Carrefour,4339400.0,513500.0,13220,RN 568,CHATEAUNEUF-LES-MARTIGUES,grande_marque,Carrefour
2024-01-24,63260003,1.75,1.819,1.872,0.0,0.0,0.0,63260003,Carrefour Market,4601017.1298393,319710.85238038,63260,ZAC De Juilhat,Aigueperse,grande_marque,Carrefour
2024-01-29,58700002,1.754,1.815,1.858,0.0,0.0,0.0,58700002,Carrefour Market,4717570.7127423,331418.00673959,58700,LE BRIOU,PREMERY,grande_marque,Carrefour
2024-05-08,80150003,1.809,1.949,2.019,0.0,0.0,0.0,80150003,Carrefour Contact,5025176.72,188435.09,80150,38 Route de Rue,Crécy-en-Ponthieu,grande_marque,Carrefour
2024-03-22,64350002,1.823,1.959,1.967,0.0,0.0,0.0,64350002,Carrefour Contact,4345037.0,-10814.0,64350, Rue des Pelhans,LEMBEYE,grande_marque,Carrefour
2024-08-01,83140001,1.627,1.826,1.858,1.752,0.798,0.0,83140001,Carrefour Market,4310300.0,582100.0,83140,Avenue de la Mer,SIX-FOURS-LES-PLAGES,grande_marque,Carrefour
2024-01-20,19330002,1.739,0.0,1.829,1.769,0.0,0.0,19330002,Carrefour Contact,4528398.0,165828.0,19330,Lieu-dit La Chapelle,Saint-Mexant,grande_marque,Carrefour
2024-01-22,54380007,1.706,1.835,1.849,0.0,0.0,0.0,54380007,Carrefour Contact,4884351.95,606979.93,54380,1 AV DU GENERAL DE GAULLE,Dieulouard,grande_marque,Carrefour
2024-05-04,9240003,1.888,0.0,2.109,1.999,0.0,0.0,9240003,Carrefour Express,4301200.0,143100.0,9240,47 faubourg sainte croix,la bastide de serou,grande_marque,Carrefour
2024-06-12,45300007,1.649,0.0,1.859,1.769,0.0,0.0,45300007,Carrefour Market,4816172.0599323,225764.24704192,45300,RUE DES PORTES DU GATINAIS,Dadonville,grande_marque,Carrefour
2024-05-28,62600002,1.691,1.874,1.931,1.799,0.0,0.0,62600002,Carrefour,5040508.99239,159571.571173,62600,940 AVENUE DE VERDUN,BERCK,grande_marque,Carrefour
2024-01-16,42500001,1.729,1.819,1.849,0.0,0.0,0.0,42500001,Carrefour Market,4539672.290097,432354.22642679,42500,5 RUE EMILE ZOLA,LE CHAMBON-FEUGEROLLES,grande_marque,Carrefour
2024-03-14,60490001,1.77,0.0,1.917,1.812,0.0,0.0,60490001,Carrefour Contact,4955100.0,275200.0,60490,69 Rue du Moulin,LA NEUVILLE-SUR-RESSONS,grande_marque,Carrefour
2024-03-14,87000002,1.759,1.849,1.895,0.0,0.0,0.0,87000002,Carrefour Market,4582000.0,122400.0,87000,Avenue du Roussillon,LIMOGES,grande_marque,Carrefour
2024-03-07,72130007,1.729,1.769,1.799,1.829,0.0,0.0,72130007,Carrefour Contact,4831700.0,-2500.0,72130,cc rue des erables,Sougé-le-Ganelon,grande_marque,Carrefour
2024-07-15,29340002,1.658,1.864,0.0,1.754,0.0,0.0,29340002,Carrefour Market,4784604.0,-368699.0,29340,1 route de quimperle,Riec-sur-Belon,grande_marque,Carrefour
2024-02-16,33450007,1.79,1.819,1.859,0.0,0.0,0.0,33450007,Carrefour Market,4491560.9,-42185.6,33450,101 avenue de la République,Saint-Loubès,grande_marque,Carrefour
2024-08-01,12400001,1.645,0.0,1.852,1.758,0.795,0.965,12400001,Carrefour Market,4395800.0,287000.0,12400,Lotissement de Vaxergues,SAINT-AFFRIQUE,grande_marque,Carrefour
2024-01-01,63490002,1.819,1.839,1.869,0.0,0.0,0.0,63490002,Carrefour Contact,4555033.0010776,336694.37459243,63490,2 route d'Issoire,Sauxillanges,grande_marque,Carrefour
2024-08-10,69200001,1.636,1.802,1.841,1.695,0.0,0.915,69200001,Carrefour,4571770.4140586,487305.45992255,69200,BD JOLIOT CURIE,VéNISSIEUX,grande_marque,Carrefour
2024-06-08,71200011,1.658,1.816,1.868,0.0,0.0,0.0,71200011,Carrefour Market,4680824.867,442894.694,71200,centre commercial de l arche,Le Creusot,grande_marque,Carrefour
2024-03-31,27930001,1.799,1.899,1.939,0.0,0.0,0.0,27930001,Carrefour Market,4895706.02407,93545.35676,27190,13 AVENUE JEAN MOULIN,CONCHES-EN-OUCHE,grande_marque,Carrefour
2024-03-07,60320001,1.789,1.848,1.899,1.823,0.959,0.0,60320001,Carrefour Market,4929800.0,279800.0,60320,"176, Avenue de la Gare",BéTHISY-SAINT-PIERRE,grande_marque,Carrefour
2024-02-19,72360002,1.829,0.0,1.879,1.799,0.0,0.0,72360002,Carrefour,4776200.0,27500.0,72360,33 avenue du 14 juillet,Mayet,grande_marque,Carrefour
2024-05-25,16120004,1.734,1.889,1.958,1.861,0.0,0.0,16120004,Carrefour Contact,4560000.0,-5500.0,16120,PLACE DE LA GARE - 3 BLD GAMBETTA,Châteauneuf-sur-Charente,grande_marque,Carrefour
2024-03-23,59222001,1.779,1.899,1.939,0.0,0.0,0.0,59222001,Carrefour Contact,5015100.0,362300.0,59222,RUE DE LANDRECIES,BOUSIES,grande_marque,Carrefour
2024-05-19,76133001,1.686,1.902,1.927,0.0,0.0,0.0,76133001,Carrefour Market,4956180.0,22054.0,76133,RUE ARISTIDE BRIAND,ÉPOUVILLE,grande_marque,Carrefour
2024-07-08,42334001,1.75,1.871,1.951,1.848,0.0,0.0,42334001,Carrefour,4606600.0,405700.0,42334,Rue Jean de La Fontaine,MABLY,grande_marque,Carrefour
2024-02-22,62840004,1.799,0.0,1.869,1.8,0.979,0.0,62840004,Carrefour Contact,5065300.0,283900.0,62840,7bis rue des Glattignies,Fleurbaix,grande_marque,Carrefour
2024-01-02,58310001,1.779,1.848,0.0,0.0,0.999,0.0,58310001,Carrefour Contact,4752885.0,307024.0,58310,Route de Cosne,Saint-Amand-en-Puisaye,grande_marque,Carrefour
2024-05-09,79240003,1.789,1.999,0.0,1.969,0.0,0.0,79240003,Carrefour Contact,4663924.48,-59220.28,79240,2 rue de la taillee,L'Absie,grande_marque,Carrefour
2024-06-23,29120005,1.669,1.809,1.869,0.0,0.0,0.0,29120005,Carrefour Market,4784200.0,-428300.0,29120,12 RUE LOUIS MEHU,PLOMEUR,grande_marque,Carrefour
2024-04-24,27220001,1.719,0.0,1.999,1.879,0.999,0.0,27220001,Carrefour Market,4891113.13187,126506.172983,27220,RD 52,SAINT-ANDRé-DE-L'EURE,grande_marque,Carrefour
2024-06-29,87570002,1.739,1.849,1.899,0.0,0.0,0.0,87570002,Carrefour Contact,4589885.0,131178.0,87570,87 rue jean monet,RILHAC RANCON,grande_marque,Carrefour
2024-02-11,68313001,1.796,1.836,1.864,1.771,0.898,0.0,68313001,Carrefour,4777200.0,738700.0,68110,14 Rue de Berne,ILLZACH,grande_marque,Carrefour
2024-03-15,22400010,1.759,0.0,1.894,1.804,0.0,0.0,22400010,Carrefour,4853188.1398143,-257770.83107308,22400,708 rue du Verger,Lamballe Amor Planguenoual,grande_marque,Carrefour
2024-03-16,13300011,1.715,0.0,0.0,1.801,0.921,0.0,13300011,Carrefour Market,4365300.0,510000.0,13300,"Avenue de Bretagne, les Canourgues",Salon-de-Provence,grande_marque,Carrefour
2024-02-09,77170005,1.819,1.879,1.919,1.829,0.0,0.0,77170005,Carrefour Market,4869424.0,261673.0,77170,25 Rue Pasteur,Brie-Comte-Robert,grande_marque,Carrefour
2024-06-04,30360002,1.675,1.879,1.929,0.0,0.0,0.0,30360002,Carrefour Contact,4404500.0,414500.0,30360,372 CHEMIN DE LA ROUVIERETTE,Vézénobres,grande_marque,Carrefour
2024-05-12,59240002,1.679,1.869,1.919,0.0,0.0,0.0,59240002,Carrefour Market,5105000.0,241400.0,59240,Boulevard de l'Europe,DUNKERQUE,grande_marque,Carrefour
2024-02-23,46140003,1.81,0.0,1.882,1.835,0.0,0.0,46140003,Carrefour Contact,4447800.0,130500.0,46140,Caunezil,Parnac,grande_marque,Carrefour
2024-07-04,76131001,1.684,1.813,1.87,1.762,0.0,0.0,76131001,Carrefour,4947200.0,109400.0,76130,Rue de la Vatine,MONT-SAINT-AIGNAN,grande_marque,Carrefour
2024-07-24,45770001,1.666,1.832,1.866,1.755,0.0,0.0,45770001,Carrefour,4796000.0,188900.0,45770,2601 route nationnale 20,Saran,grande_marque,Carrefour
2024-06-04,40000001,1.749,0.0,1.989,1.859,0.0,0.0,40000001,Carrefour Market,4388300.0,-48200.0,40000,19 Boulevard Yves Mainguy,MONT-DE-MARSAN,grande_marque,Carrefour
2024-02-08,76640004,1.769,1.839,1.859,0.0,0.0,0.0,76640004,Carrefour Contact,4965100.0,59100.0,76640,Place Gaston Sanson,FAUVILLE-EN-CAUX,grande_marque,Carrefour
2024-01-08,59129003,1.754,0.0,1.847,1.801,0.961,0.0,59129003,Carrefour Market,5019200.0,338500.0,59129,79 Rue Sadi Carnot,Avesnes-les-Aubert,grande_marque,Carrefour
2024-04-26,80210001,1.719,1.929,1.979,0.0,0.0,0.0,80210001,Carrefour Market,5006153.703,159455.665,80210,43 RUE VICTOR HUGO,FEUQUIèRES-EN-VIMEU,grande_marque,Carrefour
2024-02-09,33640003,1.779,0.0,1.869,1.779,0.949,0.0,33640003,Carrefour Market,4470000.0,-46400.0,33640,Route Nationale 113,BEAUTIRAN,grande_marque,Carrefour
2024-07-26,83600023,1.789,1.919,0.0,1.889,0.0,0.0,83600023,Carrefour Contact,4353923.099,670959.82,83600,985 ROUTE DE SAINT PAUL,Bagnols-en-Forêt,grande_marque,Carrefour
2024-05-20,41160001,1.899,1.999,0.0,0.0,0.999,0.0,41160001,Carrefour Contact,4791000.0,123200.0,41160,za la varenne,Morée,grande_marque,Carrefour
2024-07-30,51200001,1.665,1.875,1.885,1.749,0.0,0.0,51200001,Carrefour,4904900.0,396300.0,51200,13 Quai de Marne,ÉPERNAY,grande_marque,Carrefour
2024-01-02,63360001,1.698,1.829,1.864,1.749,0.0,0.0,63360001,Carrefour Market,4581675.0,315286.0,63360,ALLEE DE FONCHENILLE,Gerzat,grande_marque,Carrefour
2024-01-26,59730005,1.696,1.747,1.848,0.0,0.0,0.0,59730005,Carrefour Contact,4780503.6148463,-428059.82128066,29730,1 rue du moulin,Guilvinec,grande_marque,Carrefour
2024-02-25,69210008,1.797,0.0,1.897,1.817,0.999,0.0,69210008,Carrefour Market,4584200.0,460700.0,69210,RUE CLAUDE TERRASSE,L'Arbresle,grande_marque,Carrefour
2024-01-17,62560003,1.705,1.799,1.845,0.0,0.0,0.0,62560003,Carrefour Contact,5059800.0,209600.0,62560,500 AVENUE ROLAND HUGUET,Fauquembergues,grande_marque,Carrefour
2024-03-06,14123010,1.769,1.879,1.949,0.0,0.0,0.0,14123010,Carrefour Contact,4915769.717388,-32601.015714723,14123,2 RUE DE L'INDUSTRIE,Cormelles-le-Royal,grande_marque,Carrefour
2024-02-01,62810001,1.759,1.829,1.889,0.0,0.0,0.0,62810001,Carrefour Market,5027889.0,253606.0,62810,1000 avenue Francois Mitterand,AVESNES-LE-COMTE,grande_marque,Carrefour
2024-05-14,31673001,1.699,1.995,1.976,1.884,0.79,0.0,31673001,Carrefour,4355100.0,150400.0,31670,Centre Commercial LABEGE 2,LABèGE,grande_marque,Carrefour
2024-07-26,51067001,1.679,1.809,1.859,1.769,0.0,0.0,51067001,Carrefour,4926000.0,406300.0,51100,16 route de cernay,REIMS,grande_marque,Carrefour
2024-03-23,71190003,1.789,1.923,1.979,0.0,0.0,0.0,71190003,Carrefour Contact,4686600.0,419000.0,71190,47 rue Gabriel Bouthiere,Étang-sur-Arroux,grande_marque,Carrefour
2024-06-25,6600001,1.728,1.868,1.934,1.799,0.0,0.0,6600001,Carrefour,4360300.0,708500.0,6600,Chemin de Saint-Claude,ANTIBES,grande_marque,Carrefour
2024-07-24,6201001,1.66,1.819,1.88,1.74,0.0,0.0,6201001,Carrefour,4373000.0,718600.0,6200,606 boulevard du mercantour,Nice,grande_marque,Carrefour
2024-05-04,31430002,1.789,1.959,1.999,0.0,0.0,0.0,31430002,Carrefour Contact,4328800.0,106900.0,31430,2 AVENUE DES PYRENEES,LE FOUSSERET,grande_marque,Carrefour
2024-05-18,64130002,1.739,1.928,1.978,0.0,0.0,0.0,64130002,Carrefour Market,4322600.0,-88500.0,64130,"36, Boulevard des Pyrénées",Mauléon-Licharre,grande_marque,Carrefour
2024-03-04,80120003,1.798,1.884,1.937,0.0,0.0,0.0,80120003,Carrefour Market,5027346.1,166324.377,80120,Rue du Moulin,RUE,grande_marque,Carrefour
2024-05-23,78960001,1.73,1.894,1.936,1.858,0.0,0.0,78960001,Carrefour Market,4875600.0,205500.0,78960,RUE AUX FLEURS,Voisins-le-Bretonneux,grande_marque,Carrefour
2024-07-27,58700002,1.673,1.814,1.854,0.0,0.0,0.0,58700002,Carrefour Market,4717570.7127423,331418.00673959,58700,LE BRIOU,PREMERY,grande_marque,Carrefour
2024-04-19,83260001,1.699,1.899,1.949,1.879,0.0,0.0,83260001,Carrefour Market,4315400.0,607000.0,83260,ZI Le Patrimoine,LA CRAU,grande_marque,Carrefour
2024-01-01,76330002,1.759,1.784,1.804,0.0,0.0,0.0,76330002,Carrefour Market,4948189.0,58305.0,76330,Rue Jérôme Cardan,Notre-Dame-de-Gravenchon,grande_marque,Carrefour
2024-06-20,6140005,1.789,0.0,1.989,1.889,0.0,0.0,6140005,Carrefour Contact,4372518.54,709624.81,6140,976 avenue rhin et danube,vence,grande_marque,Carrefour
2024-06-19,74100013,1.709,0.0,1.899,1.815,0.0,0.0,74100013,Carrefour Market,4618189.7751965,623818.91428537,74100,90 Route de Bonneville,ANNEMASSE,grande_marque,Carrefour
2024-04-17,42110001,1.779,0.0,1.999,1.92,0.0,0.0,42110001,Carrefour,4572200.0,422700.0,42110,ROUTE DE SAINT ETIENNE,Feurs,grande_marque,Carrefour
2024-04-17,12160003,1.779,1.949,0.0,1.899,0.938,0.0,12160003,Carrefour Market,4427700.0,244400.0,12160,600 Avenue de Rodez,Baraqueville,grande_marque,Carrefour
2024-02-01,18700001,1.765,0.0,1.875,1.795,0.0,0.0,18700001,Carrefour Market,4747500.0,242300.0,18700,AVENUE EUGENE CASELLA,Aubigny-sur-Nère,grande_marque,Carrefour
2024-05-19,94100005,1.74,0.0,1.948,1.868,0.0,0.0,94100005,Carrefour Market,4879623.7162845,249299.10965866,94100,"57, Rue Delerue",SAINT-MAUR-DES-FOSSéS,grande_marque,Carrefour
2024-01-02,59265001,1.739,0.0,1.829,1.759,0.0,0.0,59265001,Carrefour Market,5026625.0327214,315955.37708461,59265,Route Nationale 43,Aubigny-au-Bac,grande_marque,Carrefour
2024-02-06,8350002,1.799,1.849,1.909,0.0,0.0,0.0,8350002,Carrefour Express,4969800.0,486600.0,8350,Rue Georges Clemenceau,DONCHERY,grande_marque,Carrefour
2024-03-18,74910003,1.785,1.899,1.939,0.0,0.0,0.0,74910003,Carrefour Market,4596065.0,583663.0,74910,Route de Genève,Seyssel,grande_marque,Carrefour
2024-04-25,40120001,1.729,0.0,1.979,1.867,0.999,0.0,40120001,Carrefour Contact,4401900.0,-31300.0,40120,Route de Pau,SARBAZAN,grande_marque,Carrefour
2024-06-07,53810001,1.699,1.853,1.897,1.817,0.0,0.0,53810001,Carrefour Market,4810000.0,-78200.0,53810,Impasse des Sablons,Changé,grande_marque,Carrefour
2024-08-11,70700003,1.645,1.815,1.84,0.0,0.0,0.0,70700003,Carrefour Contact,4742400.0,583900.0,70700,Route de Vesoul,BUCEY-LèS-GY,grande_marque,Carrefour
2024-02-24,44390004,1.789,1.845,1.885,0.0,0.0,0.0,44390004,Carrefour Contact,4748700.0,-124000.0,44440,23 rue des chenes,Riaille,grande_marque,Carrefour
2024-04-25,24310002,1.769,0.0,0.0,1.905,0.899,0.0,24310002,Carrefour Market,4538100.0,64600.0,24310,Puy Laurent,BRANTôME,grande_marque,Carrefour
2024-01-27,80340002,1.715,1.81,1.86,0.0,0.0,0.0,80340002,Carrefour,4993849.3468872,271818.83865082,80340,3 RUE DU CASTEL,Bray-sur-Somme,grande_marque,Carrefour
